id,miner,rust,phoma,split,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12
952,1,0,0,train,-3.2079842,4.261904,-4.9859056,-6.003381,2.8258421,0.7805564,0.83892137,-6.161978,7.1013675,-1.9427235,1.7561333,-4.191794
215,0,0,0,train,14.556559,-4.1005797,-1.4220384,8.762848,-7.5040913,0.6464589,0.14849271,3.5104783,-0.5901107,-0.81448835,1.2740507,0.1108277
1477,0,1,0,train,10.488398,0.2001058,-8.525715,1.8306102,-3.700824,7.5748444,-1.861924,6.01517,1.27667,-8.989153,3.9225328,2.9902773
335,0,0,1,train,-16.714684,10.430459,6.2807055,-0.9375307,-7.3518953,-1.0159873,-2.0804665,6.950724,-4.26315,-5.160304,-5.8700776,-0.44246984
431,0,0,1,train,-19.301338,-3.1220357,-0.48913404,2.5180874,-3.983504,-4.977243,4.893343,4.463162,1.866183,-0.080393344,2.4947426,1.874644
1492,0,1,0,train,3.8837106,1.2384079,-7.7321353,-5.0587645,8.228902,6.53742,-5.2153144,12.828715,1.6802819,-0.4948936,5.5171084,-2.9798365
208,0,0,0,train,7.1298347,-16.359108,-3.7246597,7.568946,-8.321399,1.1929287,1.0857615,3.920224,-3.1460235,0.94353926,-3.598949,-4.504902
214,0,0,0,train,12.584512,-6.711011,-2.5501652,9.206468,-5.740778,2.0318842,1.4628276,0.8932317,-1.2359288,-2.7417283,-3.9451046,-0.33524707
617,0,0,1,train,-16.30301,-4.988794,-3.5885773,-0.6500589,-3.380946,-0.93987536,-1.5278776,2.960348,3.0982275,5.734703,1.8265433,5.9624324
961,0,1,0,train,10.170668,7.6920557,-12.798984,2.2377741,-1.6258613,0.31084144,-7.909495,4.378204,7.306409,13.126468,-5.5773096,4.412044
655,0,0,1,train,-14.86075,-0.68055046,0.63839203,-7.521745,-11.060374,-0.3903619,8.178848,-3.6503816,-1.1254013,-0.68986785,1.2503668,2.5756114
706,1,1,0,train,0.6015228,15.400061,-5.394495,-9.998851,3.679819,5.947489,4.088283,1.6468195,0.86212134,3.0979407,-0.97116685,0.905204
231,1,0,0,train,0.30305615,3.9770217,-6.0667005,-8.699984,-6.084768,3.699544,5.787292,-6.7047954,-3.7750654,-3.7257545,3.931222,-1.6299826
140,0,1,0,train,7.8793793,1.4140288,5.8762374,0.17787464,-1.4627733,3.4941149,6.955661,0.660905,-3.079864,-1.36901,9.547868,1.9474677
1079,0,0,0,train,9.467476,-8.05725,2.4158666,-2.731993,3.939291,-7.710605,2.0315564,-2.5061028,2.3445067,0.43826604,-1.4413733,-3.1526017
181,0,1,0,train,9.547573,-3.9079714,2.5122936,3.8183851,-2.6487637,6.0312905,6.938409,8.53015,1.9176719,-4.518659,5.8180156,0.36678723
1002,1,0,0,train,6.722628,2.9791682,-0.14218876,-12.824477,-3.355461,-4.314927,1.5416392,-3.618219,4.6881876,-5.412698,-2.713499,1.1031184
1495,0,1,0,train,4.921539,8.787828,-16.532528,-0.75248593,12.240871,3.7137206,-13.651071,19.560324,1.7954019,0.291025,11.908288,-6.290244
837,1,0,0,train,-15.8879385,12.727654,-22.421158,-2.0851102,7.772268,-14.126376,-2.350482,-1.9526122,-4.500393,-6.439646,-3.4267602,-17.174198
941,0,0,0,train,14.144862,-4.5043335,-3.1358519,-2.370754,3.421106,-12.100986,-3.125692,2.8926978,3.98069,-5.2208557,-0.5878528,-4.738813
1347,1,0,0,train,-12.273077,7.927738,-24.35659,26.515802,3.0169728,10.56501,-3.4072173,-8.0960045,-7.1730394,-3.3048549,0.08118923,-19.446861
425,0,0,1,train,-10.1505165,-5.3760047,2.9795258,2.8152246,-4.7011943,2.0317307,7.218196,-0.9154574,2.2226892,3.5361207,-5.0973315,1.0524932
785,0,0,1,train,4.1056776,2.3792078,8.669385,7.2745376,8.127027,-3.0581255,7.8679094,3.6556978,1.7595617,5.211248,3.7290335,-0.9660769
971,0,1,0,train,-4.2571135,-1.0911971,-8.106389,-5.050465,12.833134,9.789354,-9.26049,-1.2428007,0.44654846,7.602792,0.35972294,5.8783603
762,0,0,0,train,-0.25793794,-6.0919137,12.211086,2.7031043,8.789634,2.8840413,4.9946284,6.0077953,7.3307223,-3.4999504,1.0727253,1.863225
691,0,0,0,train,8.476432,-0.6624874,13.315063,2.8197105,8.148932,-1.5945665,5.100489,4.3455634,0.2959561,-1.0652957,-1.0489403,-0.036012363
464,0,0,1,train,-6.013572,0.5775379,15.861291,2.0178468,0.28680393,6.5783005,1.2264344,1.6096929,0.7894771,3.5886056,1.0990833,-1.534096
1462,0,1,0,train,4.0729995,11.522437,-4.7056937,-10.06593,3.593664,0.46727553,1.1306344,12.134039,1.3730824,8.433849,2.7557871,2.081791
1466,0,1,0,train,4.1310735,26.734743,-1.1351256,-0.44088906,0.30338234,0.70759577,0.5892791,5.8561153,2.2392054,5.9546456,-6.722718,1.8663642
1403,0,0,0,train,10.126883,18.28331,6.3745527,11.632965,-4.9357796,-2.3575335,-4.7540846,-3.867616,-2.0412524,5.296057,-0.917325,1.3491455
792,0,0,0,train,2.2282634,-10.191968,3.1460195,-3.6267197,12.102218,-2.9065673,0.3052956,-1.0578775,6.6738243,-3.8458655,-1.7646661,1.4262832
879,1,1,0,train,3.2023585,9.253103,-5.164397,-12.793409,5.538806,4.6176925,1.574953,-1.3214355,-3.413633,5.5819182,1.7737074,2.1872556
312,0,0,1,train,-17.101748,-3.64311,1.6401074,-2.6430745,7.614714,-1.2698197,-17.14499,-0.24243534,-6.6527777,12.500418,7.4095607,-5.562076
838,1,0,0,train,-1.9804124,-3.9918334,-7.9956408,-9.394707,3.6615067,-7.7012405,-0.6106421,-2.8403184,-2.597738,-0.17539142,1.9181024,-9.982912
808,0,0,1,train,3.7779362,2.7229242,9.475987,0.16102953,-4.703299,-3.0600417,4.328149,-0.37963045,-0.6945356,0.09928309,-2.3190236,1.7370708
628,0,0,1,train,-13.775501,3.9323134,-1.663631,-5.5068336,-8.769399,2.932242,6.3325915,-4.19637,-1.7395389,3.4729145,-2.6784878,-0.12164779
1349,0,1,0,train,7.0703382,-7.4428797,-6.3182755,-4.5565457,4.0712147,-4.395735,-3.72001,0.5641869,-2.043793,3.6069727,-3.6274037,1.799783
306,0,0,1,train,-13.692073,15.271874,9.279057,-4.910123,-11.815358,1.0669612,1.8697622,-1.3760355,2.4217842,-5.2271085,-5.651356,1.6038567
825,0,0,0,train,11.212154,2.7534251,4.505315,2.1310668,3.0171208,-11.61154,-1.1033971,2.2563233,0.114782125,4.6553097,-4.8652673,-7.4307547
1469,0,1,0,train,5.6447353,7.8090973,-6.1568313,-6.9509044,7.7507977,-3.249799,-3.5472033,1.2126565,-6.014458,8.767355,-10.986243,3.1221857
256,0,0,1,train,-17.18445,-15.382513,5.0327773,-3.7015412,-1.3995088,0.18573292,-3.2320216,1.1730416,0.16798091,6.6159678,1.6442373,3.5056658
1505,0,1,0,train,-3.327866,9.137782,5.247212,2.8803196,10.989542,1.5085413,1.658764,-1.7766085,5.4505877,-10.5789795,-4.1259956,4.9622397
1549,0,1,0,train,4.4393744,-8.555121,-5.8165407,-2.3358786,4.282399,6.0043902,3.0870748,3.4841926,-2.0419106,-1.984546,-0.5574226,2.9032001
892,1,0,0,train,2.4609346,6.59519,0.41728255,-12.137714,-3.0845027,-8.445943,3.1627162,-4.8663635,-3.3212428,5.8176665,1.5397098,-4.1815166
760,0,0,0,train,-1.01328,-0.7497347,12.556869,1.9859402,8.744966,3.538687,3.7755132,5.147345,6.247082,-5.244811,-2.2354681,1.4698787
939,1,1,0,train,7.253392,4.4998617,-9.21608,-6.234883,1.2711815,-1.2124016,4.727803,9.237294,4.981617,11.374309,-2.9075575,0.96288323
957,1,0,0,train,9.9997835,-1.0294946,-4.44719,-2.610108,-6.143426,-4.093273,2.3400865,-3.0820966,7.358292,-1.8913535,-0.5041125,-1.3120941
1429,0,0,0,train,4.751789,-4.0479245,-3.8832552,1.3975688,6.6685777,-8.568724,4.9479427,6.16329,1.8299909,7.3416395,-5.6848783,-2.6801262
412,0,0,1,train,-2.0251462,16.891975,12.992996,-3.2338321,9.752611,4.9548388,-9.797994,-10.8602,5.4452553,-8.729415,-3.6182775,-3.0698676
1329,1,0,0,train,-3.7326508,24.432148,1.3241554,-1.1716919,-2.6751676,6.030163,3.831669,-8.753141,-1.4775133,-5.578755,-2.759354,-3.21103
993,1,0,0,train,0.08191245,-11.794236,-5.1360927,-4.470246,-2.0767825,-4.953608,1.335252,-3.5248542,3.0432715,2.239423,-2.335491,-4.729144
1047,1,0,0,train,-1.752805,3.0951269,-13.773192,-5.8472915,7.693255,-1.2024298,2.644568,-5.91716,5.4415092,-0.96976775,-3.3537326,-4.4188023
969,0,1,0,train,-2.410044,3.458614,-7.667275,-5.7283163,13.239631,10.242617,-10.056128,-1.9913836,-1.1434484,9.611787,2.5862296,5.4885473
233,1,0,0,train,2.5302415,-2.122936,-4.8753,3.8898938,-1.2306361,1.8080727,9.855251,0.65733504,-4.857646,1.436663,-0.99554616,0.21102858
158,0,1,0,train,9.2365885,8.392886,1.9701527,-4.761888,-0.23062535,6.373713,-2.1321826,-5.4887686,-5.119153,-7.5003896,0.7722648,6.5216646
447,0,0,1,train,-6.533412,-2.1733453,1.6209096,6.3944726,-5.850031,3.0661726,2.4476752,-2.994381,9.42783,6.7583623,-2.4774272,1.2650752
42,1,0,0,train,3.3505783,-12.719385,-6.6618357,1.0542108,-1.4538965,3.8841197,4.21012,0.93666255,-7.0275974,-1.6426224,-3.837147,-0.24660675
26,1,0,0,train,-2.6737804,7.015613,-2.3418508,3.429794,2.9469907,5.373819,4.54588,2.3027062,-5.3333545,8.48165,-12.40569,1.1080128
264,0,0,1,train,-10.507507,-1.0070953,12.102858,-6.0042577,-6.2278347,0.86172295,-9.053661,-8.402708,-6.3270974,7.113253,4.5072465,-2.026446
1096,0,0,0,train,10.38497,12.359393,6.930075,-9.585462,0.7606684,-10.655758,-3.858361,-3.2559218,1.2015799,-1.4322921,-3.1910112,-1.1265767
1007,0,0,0,train,14.01799,-8.630522,-2.824318,-8.810688,1.2280643,-5.7939596,-5.402376,-1.7595006,3.1702464,-7.6395173,-2.60836,-1.747941
119,1,0,0,train,-6.371675,-8.460656,-2.0454082,0.604635,3.0859067,12.267805,6.7428846,2.1353378,-0.77635556,4.280106,-1.6536534,-0.3076649
686,1,0,0,train,-5.6323657,29.486427,16.335266,7.257133,-5.197583,5.3787975,3.1902244,5.061467,0.22166032,-3.6123557,4.6412687,-4.98284
420,0,0,1,train,-27.588614,-1.6574773,-7.082383,2.657897,4.3494854,-11.28408,-3.8918831,3.1731043,-2.3557777,-5.0211263,4.0465794,-0.14657442
823,0,0,1,train,-18.041397,4.992654,8.870739,-3.7786162,-11.971876,-0.51962036,4.7784467,3.0820312,2.8179169,1.3403649,-0.2219266,0.39784393
959,1,0,0,train,10.7131605,-6.592837,-5.889487,-3.0360687,-5.883909,-4.563772,1.9803807,-1.6926813,5.5766788,-4.256918,-0.81713724,-1.2960138
462,0,0,1,train,-15.415081,-3.3074713,-0.8805617,-4.968197,-7.2997737,1.7852799,8.132215,-2.7615595,4.748853,3.282058,3.6163452,2.7833667
267,0,0,1,train,-13.78314,7.708541,9.662034,-7.0388455,-13.763053,3.317635,-2.3346505,-3.561634,-3.108231,-3.2770486,-7.2188993,-2.7576153
402,0,0,1,train,-14.021264,-4.7422147,4.0018206,-6.6883526,8.879797,4.2084417,-1.750595,-3.9762414,0.45960912,-1.501327,-3.7430973,-1.0652324
1393,0,0,0,train,7.6078854,-0.5571113,5.8382387,2.1719382,1.4922123,3.144158,-4.131801,-7.593814,-5.498432,-1.8872012,-6.9348326,6.610507
843,0,1,0,train,8.0716305,-4.9844947,0.7763372,-5.151256,-1.2417328,-6.102678,6.092153,2.053115,6.316613,-0.45713806,1.9809905,-3.248026
424,0,0,1,train,-6.1687655,-14.671808,1.868328,3.44405,-0.2758172,1.4741127,0.6429276,0.045605652,4.9788237,7.2377605,-2.7311532,-2.1687505
720,0,0,0,train,6.272706,-5.622887,10.485619,6.618724,6.367356,-4.191262,5.095897,1.8731701,7.0254993,-1.0313013,1.0975784,1.8544163
1303,1,0,0,train,-9.130306,-2.4450297,-8.650043,1.982697,6.612027,3.493572,7.8416753,-4.941089,-0.39679512,0.6724821,1.3117613,-3.5327501
145,0,1,0,train,11.594801,-5.5300164,4.1703873,5.8299975,1.8809478,0.9761359,4.997482,8.627829,-2.290559,-5.3622,5.159961,3.0208204
48,1,1,0,train,-4.9374666,9.88574,-4.896411,-10.702811,1.7601459,-0.7529778,3.4755688,-1.2291998,-9.746597,-3.1614335,-6.749338,-0.56826776
724,0,0,0,train,11.630649,5.346844,17.44655,5.5189834,0.7157381,-5.5054173,1.4531523,-1.6930214,1.978793,-0.60683185,3.4998312,-1.2712241
769,0,1,0,train,6.9067636,5.128834,5.6105304,-1.94845,-4.4406962,-1.8901609,5.1855884,-1.3028139,-5.6360784,-2.308428,0.2618029,3.8979235
445,0,0,1,train,-5.889988,-0.5687613,3.5515165,6.0093875,-5.480511,3.4357486,1.0190365,-3.6220431,8.488042,7.3973956,-3.4951656,0.84246296
331,0,0,1,train,-29.493868,-1.3836172,-7.48924,10.713073,8.804306,-13.464052,-13.098932,11.955497,-1.3999194,-9.248179,6.696948,-10.406333
212,0,0,0,train,12.632598,-6.766607,-2.7264755,9.28388,-4.632394,1.8204225,0.9950085,1.5923704,-1.3018936,-3.5476685,-3.492933,-0.033768103
836,1,0,0,train,-6.829826,-0.83037853,-11.353504,-7.2495933,6.764983,-9.109163,-1.5555576,-2.677261,-2.0205681,-0.6212428,0.9964794,-11.787725
169,0,1,0,train,9.812661,3.6261506,-1.717082,-3.1590638,0.7176549,4.2408624,1.2479486,6.655988,-7.774478,-9.510506,7.2880297,1.7832205
1,0,0,0,train,6.9392047,-3.019107,8.345698,0.69014186,8.303323,-5.0582643,5.0362315,2.036026,-8.698795,4.711333,-1.0107214,-3.454884
894,1,0,0,train,-0.44701865,8.849431,-0.16295704,-11.644975,-2.373298,-9.534716,2.6952305,-5.731396,-4.6531644,4.8347526,3.015803,-4.382153
715,0,1,0,train,3.5383852,-0.69944185,-17.750198,-5.215549,-4.9636602,5.1593337,-2.401975,-0.6923504,5.575153,6.2223315,-2.6554284,4.9137154
633,0,0,1,train,-21.934517,7.1398473,4.7359753,-9.087627,-8.238535,6.7256875,-4.8827505,-0.27505943,-0.3671479,-7.926853,-3.3809962,-2.3519597
142,0,1,0,train,7.1747556,3.266556,4.432042,-0.08069577,-2.6628916,3.3889825,6.500047,-1.777338,-3.9977481,-1.7280992,11.236215,3.711255
1510,0,1,0,train,13.915681,-2.8098464,-4.7127037,2.0750668,-2.097174,0.03707926,-4.8137884,8.107259,0.79012936,-2.3150778,2.839299,0.9936901
718,0,1,0,train,-1.6028157,32.030636,-6.947757,-5.5753965,0.5140501,12.495373,-6.5439005,7.664091,-1.228469,-7.0199537,-9.604294,-2.332791
218,1,0,0,train,-2.1512794,2.0451622,-3.2129335,0.83717334,5.069446,3.6304927,9.817882,-4.163808,-3.9520955,-3.9666228,0.3586787,-0.55859345
857,1,0,0,train,-3.146356,8.6260395,-4.5332184,-3.0524962,2.4118443,-5.853319,7.510483,4.081571,7.950104,-7.200043,-3.1912816,-0.8177271
1009,1,0,0,train,-0.8174218,0.8424956,-2.7120366,-2.7600427,9.741199,-4.9565806,7.819745,5.0601463,6.6949906,-0.29608127,-1.0832809,6.9554596
392,0,0,1,train,-8.842461,-11.643183,5.7430716,1.2342066,0.74970484,-1.0467987,-0.22321682,-3.5659332,-0.73994124,7.2817283,-2.8559227,-0.115105554
1378,1,0,0,train,6.7574596,9.678125,-1.2365581,1.4297833,-1.1196271,2.9470594,0.4949155,-11.15101,-6.2188597,-0.9541267,10.170256,-1.5837479
457,0,0,1,train,-13.532381,-5.4330425,4.0623784,-3.8320034,-8.434723,4.121268,7.6250477,3.1678243,4.922416,1.5738356,0.44613156,-1.1447499
113,1,0,0,train,1.168002,-11.063295,7.8737187,-4.0659285,5.1312056,4.7489915,-1.3131206,1.0416361,-6.657003,-3.106074,4.8573813,-1.4089448
446,0,0,1,train,-7.2913413,-2.2962518,-0.8147151,9.910795,-7.0905395,3.1414769,2.970109,-2.9224467,11.6131935,9.589245,-1.2963378,-0.4939852
1032,1,0,0,train,13.640831,16.351578,1.9561043,-1.3930733,-3.23257,-9.603555,-3.8367279,-6.333566,2.3691094,4.239806,1.7164615,1.0813153
772,0,0,1,train,-2.498222,-7.774076,11.502221,5.7401342,0.42025024,-0.78075206,4.1514688,3.7247808,6.8868237,2.1832898,1.6039361,-1.9731765
852,1,0,0,train,0.37632054,-0.58560926,0.45536894,-9.182793,6.337868,-8.469231,4.8661222,-3.1957617,-3.2478895,-2.702084,-0.036157656,-5.2856636
1098,0,0,0,train,10.095417,9.119069,4.626488,-9.0049,1.8672566,-10.505626,-2.4775312,-1.9457643,1.8510498,-0.08344423,-1.4710569,-1.2350117
450,0,0,1,train,-13.346276,-5.8744397,-2.2869546,6.323476,1.1687545,-7.332732,5.885587,-2.2040112,-5.681908,-3.0448136,-3.449924,1.2093928
1088,0,1,0,train,15.703361,11.423301,-7.097581,2.149214,-3.4229198,-9.646066,-3.75268,8.81953,-2.2772963,8.394128,0.025151892,4.768341
773,0,0,1,train,-0.707731,-7.0324087,12.488523,4.7729096,1.2353114,-1.1259397,3.908561,2.7788389,9.004154,2.3352318,1.4878045,-3.0113876
109,1,0,0,train,7.5753837,-6.08878,-3.5307922,-0.27698764,-4.9277606,5.610816,6.4321804,-0.42478457,-0.84345293,-2.4873583,8.126355,-0.22690578
944,0,1,0,train,11.333678,-6.8680725,-7.21407,-4.28463,-5.009108,0.27173468,-4.007922,3.9483998,-3.3901167,4.134975,-1.9753642,-0.50746
631,0,0,1,train,-6.927417,-14.607015,0.8307419,-1.6257085,-3.1953094,5.7179437,-3.1776786,-1.7958751,3.8852212,3.1776571,-4.121381,-1.3411751
1341,1,0,0,train,-6.4690766,4.5186973,-5.5802107,16.333424,5.4361153,0.07250154,6.6951823,-11.759094,3.2344573,3.0889335,0.007312923,0.2347916
860,0,0,0,train,8.703655,-5.0366645,4.7261705,-11.747749,-5.337302,-9.045074,-3.1237977,-5.744347,-5.7312603,-2.7630737,-3.887607,-1.6085433
1576,0,1,0,train,8.723195,-4.0681276,-6.8728337,-4.306893,2.4143403,6.7912083,-0.709461,-1.2023568,-1.6469725,-4.6579127,-0.8803504,2.9228249
269,0,0,1,train,-16.391453,-0.17321554,10.449522,-0.08429974,-2.0191646,5.3414145,-7.346225,-1.4165547,-1.8962924,7.319653,1.5895935,-0.03488188
1516,0,1,0,train,4.091997,-2.8486683,-4.4180984,-5.9538245,13.364389,5.742444,-2.5811923,-3.401514,0.080973,-4.9995675,-1.3551089,8.031342
243,0,0,1,train,-4.9942436,-14.869115,4.5375752,-0.59236014,-3.473084,-4.2432194,-2.5798712,0.60195065,3.527435,3.8304987,0.69126153,-3.224139
37,1,0,0,train,2.6584744,-0.42995244,-8.827895,-0.8114456,-4.0222745,1.9259638,13.13903,2.249631,-4.973849,-3.1664627,0.9636341,-0.96312547
641,0,0,1,train,-9.929836,-6.1772847,-3.770068,-4.9596944,-2.7783415,-5.4929347,2.544786,-6.571728,-9.070257,0.108747326,-3.120241,2.47642
1399,0,0,0,train,6.0525475,-9.178797,0.435069,-3.3059142,10.082569,-2.1722555,-3.4389315,-1.7133116,-0.65166795,-2.457552,-2.5798287,-1.0108317
1488,0,1,0,train,3.9152932,-12.426945,-6.8756323,-3.7535293,3.3674297,4.193819,-4.156463,0.5057463,-1.501867,1.0853851,-2.5785992,1.9282186
1017,0,0,0,train,10.464599,3.5858772,8.438336,-4.700043,1.4311681,-3.9103854,-2.9372203,-0.63501585,4.1309214,0.1392293,-2.9922411,0.6813711
1415,0,0,0,train,10.569565,19.445644,7.7145643,26.252687,-1.1209903,2.4172583,-1.3041589,0.6871749,1.7400321,-1.2177207,-4.926325,0.41936687
319,0,0,1,train,-12.853867,-6.070992,2.84334,-6.135747,2.1321526,-1.7492762,1.6241775,-0.005645258,0.94164544,-1.6424599,-1.863611,4.6632977
1407,0,0,0,train,13.639268,4.443197,11.767097,19.587357,7.340076,0.23488146,-5.5793138,-5.3943133,-3.9625227,4.429513,2.5746918,4.955266
949,1,0,0,train,9.722391,-4.5089545,-4.3216424,-9.576325,-1.1091465,-4.370582,-3.849991,-8.792589,1.4402574,1.2478037,-0.061782,-0.9233986
953,1,0,0,train,0.3942456,9.065016,-4.9601755,-8.451972,0.19415061,-0.7609047,-4.1131315,-4.8358765,7.7795124,-1.0100973,0.8707444,-7.324047
484,0,0,1,train,-21.875673,-8.259222,4.058311,1.9500113,-2.617573,-0.14817937,-8.923453,9.389729,2.5349972,5.4590178,9.40994,1.7925684
1041,0,1,0,train,5.1942973,9.09952,-8.7856865,-4.8307004,1.4603636,1.8247228,3.4196513,10.8743305,1.9466621,2.7516384,-1.537912,0.8101288
1045,1,0,0,train,-1.8956708,4.347124,-12.655551,-6.3246107,5.3106728,-1.4040083,2.3196504,-6.420916,6.0981274,-0.22129492,-2.1402376,-3.990369
1330,1,0,0,train,3.3673227,14.790754,5.6151805,-3.4264736,-0.355241,5.041414,0.9073214,-12.624654,-2.784678,-0.9055845,8.678176,-1.3806833
1525,0,1,0,train,7.4724855,-10.825886,-3.8874593,-4.5295625,2.0923674,1.7715347,-4.975713,2.0311875,-3.8215206,-0.26454428,-3.6073804,0.28693098
495,0,0,1,train,-8.889884,-15.568158,6.707446,-3.0044584,0.9837641,-0.5064509,-6.776037,0.25608492,-3.0664833,8.030724,3.9629493,1.011101
1383,0,0,0,train,12.321781,-2.9487674,0.11569914,4.684989,5.3989344,3.1817966,-5.2636623,-7.8970323,-0.6989095,-2.65143,0.40627947,3.9974248
1026,1,0,0,train,7.2407517,15.067983,-5.174563,-7.961217,-11.93691,-0.641486,3.1900775,3.2396996,10.564116,-2.9071186,7.951435,-0.35880437
479,0,0,1,train,3.071504,-19.236855,-2.67932,3.5608299,-5.1053047,0.78188765,-4.0018573,-1.060624,3.834103,0.95623565,-2.7059274,-3.7043447
932,0,0,0,train,5.4755993,-3.6205072,3.7388961,-9.897897,-2.1864274,-6.5006447,-1.1721574,-3.3414102,2.9979727,-3.0472333,-0.7126429,-0.99939704
1491,0,1,0,train,1.4190886,-12.918753,-9.121298,-1.9405239,4.415406,4.748057,-3.9286857,-1.4101088,-0.09170998,1.7686794,-5.123287,1.5282267
372,0,0,1,train,-19.638721,8.872698,10.76817,-3.5334842,-5.5185876,14.829269,-8.793029,-0.18528144,-5.710446,-2.5063133,-4.6992917,-7.8151097
1339,1,0,0,train,-8.993888,-7.6324816,-14.749508,21.353079,-3.1741915,11.022632,0.7804857,-7.934904,4.8607726,4.24111,-2.1332462,-6.256519
176,0,1,0,train,4.7623816,-14.227218,1.8762486,2.691319,-1.2553563,3.6596029,2.3297002,5.652623,-2.394218,-3.176523,-2.3098755,-1.3412799
717,0,1,0,train,4.399469,23.505161,-9.10469,-6.511012,3.3494482,9.67867,0.2216677,7.0507956,1.3571417,3.3470771,4.9554677,-2.2596319
1582,0,1,0,train,2.3308399,3.566179,3.2016377,-6.3609996,4.612874,7.136438,1.7682239,-4.2373466,-9.165244,-4.116684,1.5950897,2.7696018
1030,0,1,0,train,3.5194688,7.12274,-10.322945,0.5592777,3.7075982,3.9305356,1.3074939,0.06621253,13.170944,1.2219326,1.3707309,-2.089147
49,1,1,0,train,-4.981842,7.2299905,-5.56893,-10.2614975,0.43518567,0.18480146,4.278717,0.115513414,-10.529443,1.6661698,0.89130974,-4.895088
1033,1,0,0,train,12.05194,22.360247,6.3648925,0.18785952,-0.973822,-6.3584285,-4.0883036,-3.0978076,4.747294,1.5835531,-6.463808,-0.2786015
107,1,0,0,train,1.8482575,0.38591605,-0.3665772,-3.11904,3.6070836,1.9356576,8.101966,2.1412044,-8.0316105,2.942183,-3.5288384,-1.2201592
795,0,0,0,train,2.64172,-12.120305,4.2489557,-4.7004147,12.701364,-3.5559099,0.40557778,-1.1409752,4.7450285,-1.5662767,1.7063482,0.081619024
437,0,0,1,train,5.655524,-16.480446,3.2672892,5.2645783,0.40952927,-2.0453105,-5.3934116,-4.598513,-3.539441,5.010179,-2.200357,-2.8603826
1375,0,1,0,train,7.6855936,11.080506,-20.486906,-3.1954842,1.131325,11.067844,-4.5091276,-2.817454,9.16084,5.049555,4.043755,6.0328364
812,0,0,0,train,12.048875,5.764918,4.855814,13.209502,-6.3559303,-5.330972,-0.7476541,1.2220219,10.353184,3.286575,-3.4084425,-0.20448126
880,1,1,0,train,4.9520836,5.0477457,-12.575221,-6.1404243,-2.3124387,6.376561,2.0049767,-0.8764699,6.9465065,7.1132507,-1.2668128,5.9874563
275,0,0,1,train,-12.382476,6.7831044,9.983915,-6.6867924,-10.853221,-3.2424095,2.7667017,-3.3955495,-0.8478017,-0.56424713,-2.0247283,1.9358178
726,0,0,0,train,9.025532,3.1739955,17.480747,5.19725,0.7669121,-4.6600556,2.6776059,-1.306445,1.614153,-0.14620684,3.9695518,-1.2539121
329,0,0,1,train,-34.297604,4.1489,-16.804487,16.462713,14.776957,-23.552368,-13.308008,9.923059,-3.986626,-17.062466,7.5087175,-11.790147
1526,0,1,0,train,3.4936762,-13.686575,-3.464097,-6.173876,4.2732453,0.73379636,-4.7887073,1.5532614,-5.722281,3.7004945,0.5885268,-2.3495688
1067,0,0,0,train,13.60706,-8.866922,-0.6769809,-0.8304049,0.6976278,-7.658499,-9.150571,-8.186453,4.877715,1.9093043,0.34717482,0.96439165
1301,1,0,0,train,-12.389331,-1.0120231,-11.869746,3.2295232,8.877595,1.7413366,8.586483,-7.839727,0.70476353,0.13676746,0.28983834,-4.028076
322,0,0,1,train,-18.458914,-6.578359,4.8136787,-2.146003,0.80429596,4.3979464,-7.338339,1.9125552,-1.7836081,-1.9313546,-2.7813926,2.5893164
754,0,0,0,train,17.476038,7.3222194,5.650026,15.416879,-14.032621,-4.2126584,-3.150847,-0.42473823,0.5338856,2.438626,2.3099976,-0.15381753
1416,0,0,0,train,2.157272,-12.765377,0.17538835,6.2240534,-2.0318632,0.32756257,-4.6881633,-1.4726546,-6.525498,3.9531515,-2.382309,-4.954912
1550,0,1,0,train,5.749577,-8.836893,-6.772491,-0.68520457,2.7398348,6.5595994,0.3537773,4.3088245,-0.004180869,-2.0489087,-0.67141026,4.2967854
325,0,0,1,train,-17.789116,-6.117244,8.890735,-4.1120358,-3.4288433,1.535257,-9.888581,2.057148,-3.2983606,4.7567744,2.4533114,0.59303623
1438,1,1,0,train,1.2823924,10.255386,-7.686861,-10.813771,2.7672236,6.002802,-3.344959,-4.843645,-6.610667,3.0446982,-3.7451112,6.4557166
956,1,0,0,train,11.057188,-6.6312294,-4.064451,-0.875196,-5.291005,-4.198515,1.8896221,1.2633569,7.1150527,-3.4856982,-1.4561422,-2.8055391
1058,0,0,0,train,10.984944,5.376648,19.72884,2.8156664,5.1938086,-3.6545773,-0.48351154,-3.075818,1.8731837,-0.6781722,1.136318,3.7508159
414,0,0,1,train,-3.360915,16.308853,12.559594,-1.8998585,10.727191,6.042531,-9.331485,-11.066592,4.545883,-9.247654,-3.6245859,-3.7850962
1474,0,1,0,train,3.8527546,-16.47102,-9.336489,1.9455377,-5.2994585,6.28874,-1.3806931,2.4361875,3.1373618,-2.1644852,-5.35515,-2.2487676
216,1,0,0,train,-1.8609581,4.088896,-2.2913435,0.14484398,2.920669,3.4323256,10.671861,-4.317617,-2.423357,-5.157884,0.029056767,-0.6311162
